Estero,Comunidad,Fecha ,Numero de entrevista,Especie,Presencia
La Pinta ,PP-P,05/27/2008,10,Caracol burro,1
La Pinta ,PP-P,05/27/2008,10,Caracol chino,1
La Pinta ,PP-P,05/27/2008,10,Cochi,1
La Pinta ,PP-P,05/27/2008,10,Conejo cola blanca,1
La Pinta ,PP-P,05/27/2008,10,Correcaminos,0
La Pinta ,PP-P,05/27/2008,10,Coyote,1
La Pinta ,PP-P,05/27/2008,10,Curbina plateada,1
La Pinta ,PP-P,05/27/2008,10,Delfin,1
La Pinta ,PP-P,05/27/2008,10,Escuela de peces,1
La Pinta ,PP-P,05/27/2008,10,Gallito marino,1
La Pinta ,PP-P,05/27/2008,10,Garza azul,1
La Pinta ,PP-P,05/27/2008,10,Gaviota,1
La Pinta ,PP-P,05/27/2008,10,Gobidos,0
La Pinta ,PP-P,05/27/2008,10,Guitarra,1
La Pinta ,PP-P,05/27/2008,10,Jaiba,1
La Pinta ,PP-P,05/27/2008,10,Lenguado,1
La Pinta ,PP-P,05/27/2008,10,Lisa,1
La Pinta ,PP-P,05/27/2008,10,Manta arenera,1
La Pinta ,PP-P,05/27/2008,10,Manta mariposa,1
La Pinta ,PP-P,05/27/2008,10,Mojarra,1
La Pinta ,PP-P,05/27/2008,10,Ostion,1
La Pinta ,PP-P,05/27/2008,10,Ostrero,1
La Pinta ,PP-P,05/27/2008,10,Pajarito piquilargo,1
La Pinta ,PP-P,05/27/2008,10,Pato,1
La Pinta ,PP-P,05/27/2008,10,Pelicano,1
La Pinta ,PP-P,05/27/2008,10,Pampano,1
La Pinta ,PP-P,05/27/2008,10,Pulpo,1
La Pinta ,PP-P,05/27/2008,10,Sierra,0
La Pinta ,PP-P,05/27/2008,10,Tiburon,1
La Pinta ,PP-P,05/27/2008,10,Tortuga,1
La Pinta ,PP-P,05/27/2008,10,Vibora de cascabel,1
La Pinta ,PP-P,05/27/2008,10,Deditos-Batis,1
La Pinta ,PP-P,05/27/2008,10,Sarcocornia pacifica,0
La Pinta ,PP-P,05/27/2008,10,Batis maritima,0
La Pinta ,PP-P,05/27/2008,10,Bichi,1
La Pinta ,PP-P,05/27/2008,11,Aguila,1
La Pinta ,PP-P,05/27/2008,11,Almeja chione,1
La Pinta ,PP-P,05/27/2008,11,Anchoa,1
La Pinta ,PP-P,05/27/2008,11,Angel,0
La Pinta ,PP-P,05/27/2008,11,Anguila,0
La Pinta ,PP-P,05/27/2008,11,Baqueta,0
La Pinta ,PP-P,05/27/2008,11,Baya,1
La Pinta ,PP-P,05/27/2008,11,Bocadulce,1
La Pinta ,PP-P,05/27/2008,11,Botete,1
La Pinta ,PP-P,05/27/2008,11,Buho,0
La Pinta ,PP-P,05/27/2008,11,Cabrilla,1
La Pinta ,PP-P,05/27/2008,11,Callo de hacha,1
La Pinta ,PP-P,05/27/2008,11,Camaron azul,1
La Pinta ,PP-P,05/27/2008,11,Camaron cafe,1
La Pinta ,PP-P,05/27/2008,11,Camaron fantasma,0
La Pinta ,PP-P,05/27/2008,11,Cangrejo violinista,1
La Pinta ,PP-P,05/27/2008,11,Caracol,0
La Pinta ,PP-P,05/27/2008,11,Caracol burro,1
La Pinta ,PP-P,05/27/2008,11,Caracol chino,1
La Pinta ,PP-P,05/27/2008,11,Cochi,1
La Pinta ,PP-P,05/27/2008,11,Conejo cola blanca,1
La Pinta ,PP-P,05/27/2008,11,Correcaminos,1
La Pinta ,PP-P,05/27/2008,11,Coyote,1
La Pinta ,PP-P,05/27/2008,11,Curbina plateada,1
La Pinta ,PP-P,05/27/2008,11,Delfin,1
La Pinta ,PP-P,05/27/2008,11,Escuela de peces,1
La Pinta ,PP-P,05/27/2008,11,Gallito marino,1
La Pinta ,PP-P,05/27/2008,11,Garza azul,1
La Pinta ,PP-P,05/27/2008,11,Gaviota,1
La Pinta ,PP-P,05/27/2008,11,Gobidos,1
La Pinta ,PP-P,05/27/2008,11,Guitarra,1
La Pinta ,PP-P,05/27/2008,11,Jaiba,1
La Pinta ,PP-P,05/27/2008,11,Lenguado,1
La Pinta ,PP-P,05/27/2008,11,Lisa,1
La Pinta ,PP-P,05/27/2008,11,Manta arenera,1
La Pinta ,PP-P,05/27/2008,11,Manta mariposa,0
La Pinta ,PP-P,05/27/2008,11,Mojarra,1
La Pinta ,PP-P,05/27/2008,11,Ostion,1
La Pinta ,PP-P,05/27/2008,11,Ostrero,1
La Pinta ,PP-P,05/27/2008,11,Pajarito piquilargo,1
La Pinta ,PP-P,05/27/2008,11,Pato,1
La Pinta ,PP-P,05/27/2008,11,Pelicano,1
La Pinta ,PP-P,05/27/2008,11,Pampano,1
La Pinta ,PP-P,05/27/2008,11,Pulpo,1
La Pinta ,PP-P,05/27/2008,11,Sierra,0
La Pinta ,PP-P,05/27/2008,11,Tiburon,1
La Pinta ,PP-P,05/27/2008,11,Tortuga,1
La Pinta ,PP-P,05/27/2008,11,Vibora de cascabel,1
La Pinta ,PP-P,05/27/2008,11,Deditos-Batis,1
La Pinta ,PP-P,05/27/2008,11,Sarcocornia pacifica,0
La Pinta ,PP-P,05/27/2008,11,Batis maritima,0
La Pinta ,PP-P,05/27/2008,11,Bichi,1
La Cholla ,PP-P,05/29/2008,12,Aguila,1
La Cholla ,PP-P,05/29/2008,12,Almeja chione,1
La Cholla ,PP-P,05/29/2008,12,Anchoa,1
La Cholla ,PP-P,05/29/2008,12,Angel,1
La Cholla ,PP-P,05/29/2008,12,Anguila,0
La Cholla ,PP-P,05/29/2008,12,Baqueta,1
La Cholla ,PP-P,05/29/2008,12,Baya,1
La Cholla ,PP-P,05/29/2008,12,Bocadulce,1
La Cholla ,PP-P,05/29/2008,12,Botete,1
La Cholla ,PP-P,05/29/2008,12,Buho,1
La Cholla ,PP-P,05/29/2008,12,Cabrilla,1
La Cholla ,PP-P,05/29/2008,12,Callo de hacha,1
La Cholla ,PP-P,05/29/2008,12,Camaron azul,1
La Cholla ,PP-P,05/29/2008,12,Camaron cafe,0
La Cholla ,PP-P,05/29/2008,12,Camaron fantasma,0
La Cholla ,PP-P,05/29/2008,12,Cangrejo violinista,0
La Cholla ,PP-P,05/29/2008,12,Caracol,0
La Cholla ,PP-P,05/29/2008,12,Caracol burro,1
La Cholla ,PP-P,05/29/2008,12,Caracol chino,1
La Cholla ,PP-P,05/29/2008,12,Cochi,0
La Cholla ,PP-P,05/29/2008,12,Conejo cola blanca,1
La Cholla ,PP-P,05/29/2008,12,Correcaminos,1
La Cholla ,PP-P,05/29/2008,12,Coyote,1
La Cholla ,PP-P,05/29/2008,12,Curbina plateada,1
La Cholla ,PP-P,05/29/2008,12,Delfin,1
La Cholla ,PP-P,05/29/2008,12,Escuela de peces,1
La Cholla ,PP-P,05/29/2008,12,Gallito marino,1
La Cholla ,PP-P,05/29/2008,12,Garza azul,1
La Cholla ,PP-P,05/29/2008,12,Gaviota,1
La Cholla ,PP-P,05/29/2008,12,Gobidos,0
La Cholla ,PP-P,05/29/2008,12,Guitarra,1
La Cholla ,PP-P,05/29/2008,12,Jaiba,1
La Cholla ,PP-P,05/29/2008,12,Lenguado,1
La Cholla ,PP-P,05/29/2008,12,Lisa,1
La Cholla ,PP-P,05/29/2008,12,Manta arenera,0
La Cholla ,PP-P,05/29/2008,12,Manta mariposa,0
La Cholla ,PP-P,05/29/2008,12,Mojarra,0
La Cholla ,PP-P,05/29/2008,12,Ostion,1
La Cholla ,PP-P,05/29/2008,12,Ostrero,1
La Cholla ,PP-P,05/29/2008,12,Pajarito piquilargo,1
La Cholla ,PP-P,05/29/2008,12,Pato,0
La Cholla ,PP-P,05/29/2008,12,Pelicano,1
La Cholla ,PP-P,05/29/2008,12,Pampano,1
La Cholla ,PP-P,05/29/2008,12,Pulpo,1
La Cholla ,PP-P,05/29/2008,12,Sierra,1
La Cholla ,PP-P,05/29/2008,12,Tiburon,1
La Cholla ,PP-P,05/29/2008,12,Tortuga,1
La Cholla ,PP-P,05/29/2008,12,Vibora de cascabel,1
La Cholla ,PP-P,05/29/2008,12,Deditos-Batis,0
La Cholla ,PP-P,05/29/2008,12,Sarcocornia pacifica,0
La Cholla ,PP-P,05/29/2008,12,Batis maritima,0
La Cholla ,PP-P,05/29/2008,12,Bichi,0
Almejas ,PP-P,05/01/2008,13,Aguila,0
Almejas ,PP-P,05/01/2008,13,Almeja chione,0
Almejas ,PP-P,05/01/2008,13,Anchoa,1
Almejas ,PP-P,05/01/2008,13,Angel,0
Almejas ,PP-P,05/01/2008,13,Anguila,0
Almejas ,PP-P,05/01/2008,13,Baqueta,0
Almejas ,PP-P,05/01/2008,13,Baya,0
Almejas ,PP-P,05/01/2008,13,Bocadulce,1
Almejas ,PP-P,05/01/2008,13,Botete,1
Almejas ,PP-P,05/01/2008,13,Buho,0
Almejas ,PP-P,05/01/2008,13,Cabrilla,1
Almejas ,PP-P,05/01/2008,13,Callo de hacha,0
Almejas ,PP-P,05/01/2008,13,Camaron azul,0
Almejas ,PP-P,05/01/2008,13,Camaron cafe,0
Almejas ,PP-P,05/01/2008,13,Camaron fantasma,0
Almejas ,PP-P,05/01/2008,13,Cangrejo violinista,1
Almejas ,PP-P,05/01/2008,13,Caracol,0
Almejas ,PP-P,05/01/2008,13,Caracol burro,1
Almejas ,PP-P,05/01/2008,13,Caracol chino,1
Almejas ,PP-P,05/01/2008,13,Cochi,1
Almejas ,PP-P,05/01/2008,13,Conejo cola blanca,1
Almejas ,PP-P,05/01/2008,13,Correcaminos,0
Almejas ,PP-P,05/01/2008,13,Coyote,1
Almejas ,PP-P,05/01/2008,13,Curbina plateada,0
Almejas ,PP-P,05/01/2008,13,Delfin,0
Almejas ,PP-P,05/01/2008,13,Escuela de peces,1
Almejas ,PP-P,05/01/2008,13,Gallito marino,1
Almejas ,PP-P,05/01/2008,13,Garza azul,0
Almejas ,PP-P,05/01/2008,13,Gaviota,1
Almejas ,PP-P,05/01/2008,13,Gobidos,0
Almejas ,PP-P,05/01/2008,13,Guitarra,0
Almejas ,PP-P,05/01/2008,13,Jaiba,1
Almejas ,PP-P,05/01/2008,13,Lenguado,0
Almejas ,PP-P,05/01/2008,13,Lisa,1
Almejas ,PP-P,05/01/2008,13,Manta arenera,1
Almejas ,PP-P,05/01/2008,13,Manta mariposa,0
Almejas ,PP-P,05/01/2008,13,Mojarra,0
Almejas ,PP-P,05/01/2008,13,Ostion,0
Almejas ,PP-P,05/01/2008,13,Ostrero,1
Almejas ,PP-P,05/01/2008,13,Pajarito piquilargo,0
Almejas ,PP-P,05/01/2008,13,Pato,0
Almejas ,PP-P,05/01/2008,13,Pelicano,1
Almejas ,PP-P,05/01/2008,13,Pampano,1
Almejas ,PP-P,05/01/2008,13,Pulpo,0
Almejas ,PP-P,05/01/2008,13,Sierra,1
Almejas ,PP-P,05/01/2008,13,Tiburon,0
Almejas ,PP-P,05/01/2008,13,Tortuga,1
Almejas ,PP-P,05/01/2008,13,Vibora de cascabel,1
Almejas ,PP-P,05/01/2008,13,Deditos-Batis,0
Almejas ,PP-P,05/01/2008,13,Sarcocornia pacifica,0
Almejas ,PP-P,05/01/2008,13,Batis maritima,0
Almejas ,PP-P,05/01/2008,13,Bichi,0
Bahia Adair,PP-P,05/21/2008,14,Aguila,1
Bahia Adair,PP-P,05/21/2008,14,Almeja chione,1
Bahia Adair,PP-P,05/21/2008,14,Anchoa,0
Bahia Adair,PP-P,05/21/2008,14,Angel,0
Bahia Adair,PP-P,05/21/2008,14,Anguila,0
Bahia Adair,PP-P,05/21/2008,14,Baqueta,0
Bahia Adair,PP-P,05/21/2008,14,Baya,0
Bahia Adair,PP-P,05/21/2008,14,Bocadulce,1
Bahia Adair,PP-P,05/21/2008,14,Botete,0
Bahia Adair,PP-P,05/21/2008,14,Buho,1
Bahia Adair,PP-P,05/21/2008,14,Cabrilla,0
Bahia Adair,PP-P,05/21/2008,14,Callo de hacha,1
Bahia Adair,PP-P,05/21/2008,14,Camaron azul,1
Bahia Adair,PP-P,05/21/2008,14,Camaron cafe,0
Bahia Adair,PP-P,05/21/2008,14,Camaron fantasma,0
Bahia Adair,PP-P,05/21/2008,14,Cangrejo violinista,0
Bahia Adair,PP-P,05/21/2008,14,Caracol,0
Bahia Adair,PP-P,05/21/2008,14,Caracol burro,1
Bahia Adair,PP-P,05/21/2008,14,Caracol chino,1
Bahia Adair,PP-P,05/21/2008,14,Cochi,0
Bahia Adair,PP-P,05/21/2008,14,Conejo cola blanca,0
Bahia Adair,PP-P,05/21/2008,14,Correcaminos,1
Bahia Adair,PP-P,05/21/2008,14,Coyote,0
Bahia Adair,PP-P,05/21/2008,14,Curbina plateada,1
Bahia Adair,PP-P,05/21/2008,14,Delfin,0
Bahia Adair,PP-P,05/21/2008,14,Escuela de peces,1
Bahia Adair,PP-P,05/21/2008,14,Gallito marino,1
Bahia Adair,PP-P,05/21/2008,14,Garza azul,1
Bahia Adair,PP-P,05/21/2008,14,Gaviota,1
Bahia Adair,PP-P,05/21/2008,14,Gobidos,0
Bahia Adair,PP-P,05/21/2008,14,Guitarra,1
Bahia Adair,PP-P,05/21/2008,14,Jaiba,1
Bahia Adair,PP-P,05/21/2008,14,Lenguado,1
Bahia Adair,PP-P,05/21/2008,14,Lisa,1
Bahia Adair,PP-P,05/21/2008,14,Manta arenera,1
Bahia Adair,PP-P,05/21/2008,14,Manta mariposa,1
Bahia Adair,PP-P,05/21/2008,14,Mojarra,0
Bahia Adair,PP-P,05/21/2008,14,Ostion,0
Bahia Adair,PP-P,05/21/2008,14,Ostrero,1
Bahia Adair,PP-P,05/21/2008,14,Pajarito piquilargo,1
Bahia Adair,PP-P,05/21/2008,14,Pato,0
Bahia Adair,PP-P,05/21/2008,14,Pelicano,1
Bahia Adair,PP-P,05/21/2008,14,Pampano,0
Bahia Adair,PP-P,05/21/2008,14,Pulpo,0
Bahia Adair,PP-P,05/21/2008,14,Sierra,1
Bahia Adair,PP-P,05/21/2008,14,Tiburon,1
Bahia Adair,PP-P,05/21/2008,14,Tortuga,1
Bahia Adair,PP-P,05/21/2008,14,Vibora de cascabel,1
Bahia Adair,PP-P,05/21/2008,14,Deditos-Batis,0
Bahia Adair,PP-P,05/21/2008,14,Sarcocornia pacifica,0
Bahia Adair,PP-P,05/21/2008,14,Batis maritima,0
Bahia Adair,PP-P,05/21/2008,14,Bichi,0
Bahia Adair,PP-P,04/06/2008,15,Aguila,1
Bahia Adair,PP-P,04/06/2008,15,Almeja chione,1
Bahia Adair,PP-P,04/06/2008,15,Anchoa,0
Bahia Adair,PP-P,04/06/2008,15,Angel,0
Bahia Adair,PP-P,04/06/2008,15,Anguila,0
Bahia Adair,PP-P,04/06/2008,15,Baqueta,0
Bahia Adair,PP-P,04/06/2008,15,Baya,0
Bahia Adair,PP-P,04/06/2008,15,Bocadulce,1
Bahia Adair,PP-P,04/06/2008,15,Botete,1
Bahia Adair,PP-P,04/06/2008,15,Buho,0
Bahia Adair,PP-P,04/06/2008,15,Cabrilla,0
Bahia Adair,PP-P,04/06/2008,15,Callo de hacha,1
Bahia Adair,PP-P,04/06/2008,15,Camaron azul,1
Bahia Adair,PP-P,04/06/2008,15,Camaron cafe,0
Bahia Adair,PP-P,04/06/2008,15,Camaron fantasma,0
Bahia Adair,PP-P,04/06/2008,15,Cangrejo violinista,1
Bahia Adair,PP-P,04/06/2008,15,Caracol,1
Bahia Adair,PP-P,04/06/2008,15,Caracol burro,1
Bahia Adair,PP-P,04/06/2008,15,Caracol chino,1
Bahia Adair,PP-P,04/06/2008,15,Cochi,1
Bahia Adair,PP-P,04/06/2008,15,Conejo cola blanca,1
Bahia Adair,PP-P,04/06/2008,15,Correcaminos,0
Bahia Adair,PP-P,04/06/2008,15,Coyote,1
Bahia Adair,PP-P,04/06/2008,15,Curbina plateada,1
Bahia Adair,PP-P,04/06/2008,15,Delfin,1
Bahia Adair,PP-P,04/06/2008,15,Escuela de peces,1
Bahia Adair,PP-P,04/06/2008,15,Gallito marino,1
Bahia Adair,PP-P,04/06/2008,15,Garza azul,1
Bahia Adair,PP-P,04/06/2008,15,Gaviota,1
Bahia Adair,PP-P,04/06/2008,15,Gobidos,1
Bahia Adair,PP-P,04/06/2008,15,Guitarra,0
Bahia Adair,PP-P,04/06/2008,15,Jaiba,0
Bahia Adair,PP-P,04/06/2008,15,Lenguado,1
Bahia Adair,PP-P,04/06/2008,15,Lisa,1
Bahia Adair,PP-P,04/06/2008,15,Manta arenera,1
Bahia Adair,PP-P,04/06/2008,15,Manta mariposa,0
Bahia Adair,PP-P,04/06/2008,15,Mojarra,0
Bahia Adair,PP-P,04/06/2008,15,Ostion,0
Bahia Adair,PP-P,04/06/2008,15,Ostrero,1
Bahia Adair,PP-P,04/06/2008,15,Pajarito piquilargo,1
Bahia Adair,PP-P,04/06/2008,15,Pato,1
Bahia Adair,PP-P,04/06/2008,15,Pelicano,1
Bahia Adair,PP-P,04/06/2008,15,Pampano,1
Bahia Adair,PP-P,04/06/2008,15,Pulpo,0
Bahia Adair,PP-P,04/06/2008,15,Sierra,1
Bahia Adair,PP-P,04/06/2008,15,Tiburon,1
Bahia Adair,PP-P,04/06/2008,15,Tortuga,1
Bahia Adair,PP-P,04/06/2008,15,Vibora de cascabel,0
Bahia Adair,PP-P,04/06/2008,15,Deditos-Batis,0
Bahia Adair,PP-P,04/06/2008,15,Sarcocornia pacifica,0
Bahia Adair,PP-P,04/06/2008,15,Batis maritima,0
Bahia Adair,PP-P,04/06/2008,15,Bichi,1
La Pinta ,PP-P,06/05/2008,16,Aguila,0
La Pinta ,PP-P,06/05/2008,16,Almeja chione,1
La Pinta ,PP-P,06/05/2008,16,Anchoa,0
La Pinta ,PP-P,06/05/2008,16,Angel,0
La Pinta ,PP-P,06/05/2008,16,Anguila,0
La Pinta ,PP-P,06/05/2008,16,Baqueta,0
La Pinta ,PP-P,06/05/2008,16,Baya,0
La Pinta ,PP-P,06/05/2008,16,Bocadulce,1
La Pinta ,PP-P,06/05/2008,16,Botete,0
La Pinta ,PP-P,06/05/2008,16,Buho,1
La Pinta ,PP-P,06/05/2008,16,Cabrilla,0
La Pinta ,PP-P,06/05/2008,16,Callo de hacha,0
La Pinta ,PP-P,06/05/2008,16,Camaron azul,1
La Pinta ,PP-P,06/05/2008,16,Camaron cafe,0
La Pinta ,PP-P,06/05/2008,16,Camaron fantasma,0
La Pinta ,PP-P,06/05/2008,16,Cangrejo violinista,1
La Pinta ,PP-P,06/05/2008,16,Caracol,0
La Pinta ,PP-P,06/05/2008,16,Caracol burro,1
La Pinta ,PP-P,06/05/2008,16,Caracol chino,1
La Pinta ,PP-P,06/05/2008,16,Cochi,0
La Pinta ,PP-P,06/05/2008,16,Conejo cola blanca,1
La Pinta ,PP-P,06/05/2008,16,Correcaminos,1
La Pinta ,PP-P,06/05/2008,16,Coyote,1
La Pinta ,PP-P,06/05/2008,16,Curbina plateada,1
La Pinta ,PP-P,06/05/2008,16,Delfin,1
La Pinta ,PP-P,06/05/2008,16,Escuela de peces,1
La Pinta ,PP-P,06/05/2008,16,Gallito marino,1
La Pinta ,PP-P,06/05/2008,16,Garza azul,1
La Pinta ,PP-P,06/05/2008,16,Gaviota,1
La Pinta ,PP-P,06/05/2008,16,Gobidos,0
La Pinta ,PP-P,06/05/2008,16,Guitarra,1
La Pinta ,PP-P,06/05/2008,16,Jaiba,1
La Pinta ,PP-P,06/05/2008,16,Lenguado,1
La Pinta ,PP-P,06/05/2008,16,Lisa,1
La Pinta ,PP-P,06/05/2008,16,Manta arenera,1
La Pinta ,PP-P,06/05/2008,16,Manta mariposa,0
La Pinta ,PP-P,06/05/2008,16,Mojarra,0
La Pinta ,PP-P,06/05/2008,16,Ostion,0
La Pinta ,PP-P,06/05/2008,16,Ostrero,1
La Pinta ,PP-P,06/05/2008,16,Pajarito piquilargo,1
La Pinta ,PP-P,06/05/2008,16,Pato,0
La Pinta ,PP-P,06/05/2008,16,Pelicano,1
La Pinta ,PP-P,06/05/2008,16,Pampano,1
La Pinta ,PP-P,06/05/2008,16,Pulpo,0
La Pinta ,PP-P,06/05/2008,16,Sierra,1
La Pinta ,PP-P,06/05/2008,16,Tiburon,1
La Pinta ,PP-P,06/05/2008,16,Tortuga,1
La Pinta ,PP-P,06/05/2008,16,Vibora de cascabel,0
La Pinta ,PP-P,06/05/2008,16,Deditos-Batis,0
La Pinta ,PP-P,06/05/2008,16,Sarcocornia pacifica,0
La Pinta ,PP-P,06/05/2008,16,Batis maritima,0
La Pinta ,PP-P,06/05/2008,16,Bichi,0
La Pinta ,PP-P,06/09/2008,17,Aguila,1
La Pinta ,PP-P,06/09/2008,17,Almeja chione,1
La Pinta ,PP-P,06/09/2008,17,Anchoa,0
La Pinta ,PP-P,06/09/2008,17,Angel,0
La Pinta ,PP-P,06/09/2008,17,Anguila,0
La Pinta ,PP-P,06/09/2008,17,Baqueta,1
La Pinta ,PP-P,06/09/2008,17,Baya,1
La Pinta ,PP-P,06/09/2008,17,Bocadulce,1
La Pinta ,PP-P,06/09/2008,17,Botete,1
La Pinta ,PP-P,06/09/2008,17,Buho,1
La Pinta ,PP-P,06/09/2008,17,Cabrilla,1
La Pinta ,PP-P,06/09/2008,17,Callo de hacha,1
La Pinta ,PP-P,06/09/2008,17,Camaron azul,1
La Pinta ,PP-P,06/09/2008,17,Camaron cafe,0
La Pinta ,PP-P,06/09/2008,17,Camaron fantasma,0
La Pinta ,PP-P,06/09/2008,17,Cangrejo violinista,1
La Pinta ,PP-P,06/09/2008,17,Caracol,0
La Pinta ,PP-P,06/09/2008,17,Caracol burro,1
La Pinta ,PP-P,06/09/2008,17,Caracol chino,1
La Pinta ,PP-P,06/09/2008,17,Cochi,1
La Pinta ,PP-P,06/09/2008,17,Conejo cola blanca,1
La Pinta ,PP-P,06/09/2008,17,Correcaminos,1
La Pinta ,PP-P,06/09/2008,17,Coyote,0
La Pinta ,PP-P,06/09/2008,17,Curbina plateada,0
La Pinta ,PP-P,06/09/2008,17,Delfin,1
La Pinta ,PP-P,06/09/2008,17,Escuela de peces,1
La Pinta ,PP-P,06/09/2008,17,Gallito marino,1
La Pinta ,PP-P,06/09/2008,17,Garza azul,1
La Pinta ,PP-P,06/09/2008,17,Gaviota,1
La Pinta ,PP-P,06/09/2008,17,Gobidos,0
La Pinta ,PP-P,06/09/2008,17,Guitarra,1
La Pinta ,PP-P,06/09/2008,17,Jaiba,1
La Pinta ,PP-P,06/09/2008,17,Lenguado,1
La Pinta ,PP-P,06/09/2008,17,Lisa,1
La Pinta ,PP-P,06/09/2008,17,Manta arenera,0
La Pinta ,PP-P,06/09/2008,17,Manta mariposa,0
La Pinta ,PP-P,06/09/2008,17,Mojarra,0
La Pinta ,PP-P,06/09/2008,17,Ostion,0
La Pinta ,PP-P,06/09/2008,17,Ostrero,1
La Pinta ,PP-P,06/09/2008,17,Pajarito piquilargo,1
La Pinta ,PP-P,06/09/2008,17,Pato,1
La Pinta ,PP-P,06/09/2008,17,Pelicano,0
La Pinta ,PP-P,06/09/2008,17,Pampano,0
La Pinta ,PP-P,06/09/2008,17,Pulpo,0
La Pinta ,PP-P,06/09/2008,17,Sierra,0
La Pinta ,PP-P,06/09/2008,17,Tiburon,1
La Pinta ,PP-P,06/09/2008,17,Tortuga,1
La Pinta ,PP-P,06/09/2008,17,Vibora de cascabel,1
La Pinta ,PP-P,06/09/2008,17,Deditos-Batis,0
La Pinta ,PP-P,06/09/2008,17,Sarcocornia pacifica,0
La Pinta ,PP-P,06/09/2008,17,Batis maritima,0
La Pinta ,PP-P,06/09/2008,17,Bichi,1